transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue,Month,Weekday,Hour,store_location_enc,product_category_enc,Month_enc,Weekday_enc,Total_Sale,Peak_Time,Cluster,Sales_Class
134895,2023-06-18,10:58:00,1,5,Lower Manhattan,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,18.0,Jun,Sun,10,2,3,3,3,18.0,1,2,1
76119,2023-04-25,15:39:07,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,Apr,Tue,15,2,8,0,5,5.0,0,1,1
85447,2023-05-05,17:18:46,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,May,Fri,17,0,4,5,0,9.5,0,1,1
142233,2023-06-24,14:14:44,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,Jun,Sat,14,0,8,3,2,2.55,0,1,0
75195,2023-04-24,14:52:59,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,Apr,Mon,14,2,2,0,1,2.2,0,1,0
117360,2023-06-03,18:35:59,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,Jun,Sat,18,1,8,3,2,2.5,0,1,0
19409,2023-02-04,15:03:33,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,Feb,Sat,15,2,0,1,2,3.5,0,1,0
59361,2023-04-06,14:00:32,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,Apr,Thu,14,0,8,0,4,6.0,0,1,1
34915,2023-03-02,17:28:12,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,Mar,Thu,17,2,4,4,4,4.5,0,1,0
1109,2023-01-02,19:53:02,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,Jan,Mon,19,0,2,2,1,2.0,0,1,0
64848,2023-04-12,15:24:19,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,Apr,Wed,15,0,8,0,6,2.5,0,1,0
46699,2023-03-19,11:20:50,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,Mar,Sun,11,0,0,4,3,3.5,1,0,0
83684,2023-05-04,09:42:08,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,May,Thu,9,2,2,5,4,3.75,1,0,0
117921,2023-06-04,13:08:15,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,Jun,Sun,13,0,2,3,3,6.0,0,1,1
36186,2023-03-04,15:45:48,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,Mar,Sat,15,0,8,4,2,6.0,0,1,1
129536,2023-06-14,08:51:23,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,Jun,Wed,8,1,0,3,6,3.5,1,0,0
145898,2023-06-27,14:37:46,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,Jun,Tue,14,0,4,3,5,3.5,0,1,0
62015,2023-04-09,10:39:04,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,Apr,Sun,10,2,8,0,3,5.1,1,0,1
49315,2023-03-23,10:32:54,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,11.25,Mar,Thu,10,2,2,4,4,11.25,1,0,1
104645,2023-05-23,06:38:55,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,May,Tue,6,2,2,5,5,2.2,0,0,0
96580,2023-05-15,18:30:37,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,May,Mon,18,0,8,5,1,3.0,0,1,0
100749,2023-05-19,10:32:29,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,May,Fri,10,2,2,5,0,4.4,1,0,0
31898,2023-02-25,17:37:08,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,Feb,Sat,17,0,2,1,2,6.0,0,1,1
124847,2023-06-10,09:21:14,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,Jun,Sat,9,0,0,3,2,3.75,1,0,0
12761,2023-01-23,10:01:58,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,Jan,Mon,10,2,0,2,1,3.75,1,0,0
57941,2023-04-04,15:53:23,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,Apr,Tue,15,0,2,0,5,2.5,0,1,0
139343,2023-06-22,08:27:27,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,Jun,Thu,8,0,8,3,4,2.5,1,0,0
71704,2023-04-20,10:32:04,1,5,Lower Manhattan,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,22.5,Apr,Thu,10,2,3,0,4,22.5,1,2,1
144456,2023-06-26,11:37:30,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,Jun,Mon,11,1,8,3,1,6.2,1,0,1
18569,2023-02-03,11:09:20,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,Feb,Fri,11,0,0,1,0,3.25,1,0,0
116385,2023-06-03,08:32:08,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,Jun,Sat,8,2,2,3,2,3.75,1,0,0
101723,2023-05-20,09:28:52,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,May,Sat,9,1,8,5,2,2.5,1,0,0
84447,2023-05-04,17:55:51,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,May,Thu,17,1,8,5,4,6.0,0,1,1
116273,2023-06-02,19:31:36,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,Jun,Fri,19,0,2,3,0,2.45,0,1,0
36917,2023-03-05,17:16:50,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,Mar,Sun,17,0,8,4,3,6.0,0,1,1
75859,2023-04-25,10:57:47,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,Apr,Tue,10,0,8,0,5,5.0,1,0,1
57247,2023-04-03,16:42:05,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,Apr,Mon,16,0,2,0,1,3.0,0,1,0
7015,2023-01-13,10:36:52,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Jan,Fri,10,2,8,2,0,2.5,1,0,0
87556,2023-05-07,17:05:34,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,May,Sun,17,1,2,5,3,7.0,0,1,1
54068,2023-03-30,10:23:13,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,Mar,Thu,10,0,4,4,4,4.5,1,0,0
15810,2023-01-28,16:19:13,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Jan,Sat,16,0,8,2,2,2.5,0,1,0
95365,2023-05-14,17:02:37,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,May,Sun,17,1,4,5,3,9.5,0,1,1
981,2023-01-02,16:51:09,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,Jan,Mon,16,0,2,2,1,4.9,0,1,1
109566,2023-05-27,11:34:57,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,May,Sat,11,1,8,5,2,2.5,1,0,0
136780,2023-06-20,07:30:08,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,Jun,Tue,7,2,5,3,5,1.6,1,0,0
116201,2023-06-02,18:42:49,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,Jun,Fri,18,0,2,3,0,3.0,0,1,0
90618,2023-05-10,10:25:29,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,May,Wed,10,1,2,5,6,4.4,1,0,0
111226,2023-05-29,08:53:38,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,May,Mon,8,0,8,5,1,5.1,1,0,1
44278,2023-03-16,08:43:49,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,Mar,Thu,8,0,5,4,4,0.8,1,0,0
147364,2023-06-29,07:16:28,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,Jun,Thu,7,0,2,3,4,7.0,1,0,1
57210,2023-04-03,16:14:07,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Apr,Mon,16,1,0,0,1,3.25,0,1,0
142733,2023-06-25,07:18:36,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,Jun,Sun,7,2,2,3,3,2.1,1,0,0
130351,2023-06-14,17:55:03,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,Jun,Wed,17,2,4,3,6,3.75,0,1,0
5938,2023-01-11,12:55:10,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,Jan,Wed,12,1,8,2,6,3.0,0,0,0
3975,2023-01-08,09:14:13,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Jan,Sun,9,2,0,2,3,3.0,1,0,0
1539,2023-01-03,16:34:56,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,Jan,Tue,16,2,0,2,5,3.5,0,1,0
36218,2023-03-04,16:24:23,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,Mar,Sat,16,0,0,4,2,3.75,0,1,0
111422,2023-05-29,11:37:03,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,May,Mon,11,1,2,5,1,3.0,1,0,0
132999,2023-06-16,19:37:37,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Jun,Fri,19,0,0,3,0,3.0,0,1,0
147660,2023-06-29,11:21:18,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,Jun,Thu,11,0,2,3,4,2.45,1,0,0
16312,2023-01-29,16:47:49,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,Jan,Sun,16,2,2,2,3,3.75,0,1,0
102002,2023-05-20,10:59:39,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,Sat,10,0,2,5,2,2.5,1,0,0
94743,2023-05-14,09:20:36,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,May,Sun,9,1,2,5,3,2.2,1,0,0
33145,2023-02-27,17:50:39,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,Feb,Mon,17,0,8,1,1,5.0,0,1,1
112073,2023-05-30,07:04:30,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,May,Tue,7,1,8,5,5,2.5,1,0,0
101550,2023-05-20,08:45:39,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea,9.25,May,Sat,8,1,6,5,2,9.25,1,0,1
99536,2023-05-18,10:43:24,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,May,Thu,10,1,5,5,4,0.8,1,0,0
6385,2023-01-12,10:20:51,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Jan,Thu,10,0,0,2,4,3.25,1,0,0
147023,2023-06-28,15:40:05,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,Jun,Wed,15,2,2,3,6,2.1,0,1,0
78640,2023-04-28,15:02:41,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,Apr,Fri,15,1,2,0,0,6.2,0,1,1
86533,2023-05-06,18:34:28,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,May,Sat,18,1,4,5,2,9.0,0,1,1
44577,2023-03-16,12:50:20,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Mar,Thu,12,2,8,4,4,2.5,0,0,0
120941,2023-06-07,08:15:02,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,Jun,Wed,8,2,2,3,6,3.75,1,0,0
23288,2023-02-11,09:58:26,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,Feb,Sat,9,2,0,1,2,3.25,1,0,0
85178,2023-05-05,14:37:00,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,May,Fri,14,1,8,5,0,5.0,0,1,1
21020,2023-02-07,12:07:20,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,Feb,Tue,12,0,2,1,5,6.0,0,0,1
37210,2023-03-06,11:14:39,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,Mar,Mon,11,1,2,4,1,2.45,1,0,0
12328,2023-01-22,12:11:44,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,Jan,Sun,12,2,8,2,3,2.5,0,0,0
105352,2023-05-23,14:15:36,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,May,Tue,14,1,2,5,5,3.5,0,1,0
54337,2023-03-30,17:54:59,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,Mar,Thu,17,0,0,4,4,3.5,0,1,0
111178,2023-05-29,08:19:38,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,May,Mon,8,0,2,5,1,6.0,1,0,1
76461,2023-04-26,08:07:29,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,Apr,Wed,8,1,8,0,6,5.0,1,0,1
30914,2023-02-24,08:33:01,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,Feb,Fri,8,1,0,1,0,3.5,1,0,0
130716,2023-06-15,08:16:06,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,Jun,Thu,8,2,8,3,4,3.0,1,0,0
115128,2023-06-01,19:21:15,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,Jun,Thu,19,1,2,3,4,6.0,0,1,1
109709,2023-05-27,13:50:15,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,May,Sat,13,0,2,5,2,5.0,0,1,1
122349,2023-06-08,10:06:52,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,Jun,Thu,10,0,8,3,4,5.1,1,0,1
136146,2023-06-19,10:31:46,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,Jun,Mon,10,0,5,3,1,0.8,1,0,0
30367,2023-02-23,08:52:30,3,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,7.949999999999999,Feb,Thu,8,2,0,1,4,7.949999999999999,1,0,1
134162,2023-06-18,06:44:23,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,Jun,Sun,6,2,2,3,3,7.0,0,0,1
22420,2023-02-10,06:50:33,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,Feb,Fri,6,2,8,1,0,3.0,0,0,0
28406,2023-02-19,17:50:15,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Feb,Sun,17,2,0,1,3,3.25,0,1,0
127410,2023-06-12,10:35:51,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,Jun,Mon,10,0,5,3,1,1.6,1,0,0
110763,2023-05-28,15:33:23,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,May,Sun,15,2,2,5,3,3.5,0,1,0
120368,2023-06-06,15:39:48,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,Jun,Tue,15,0,8,3,5,5.0,0,1,1
103865,2023-05-22,09:39:12,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,Mon,9,2,8,5,1,2.5,1,0,0
145765,2023-06-27,12:26:57,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,Jun,Tue,12,0,2,3,5,2.2,0,0,0
133622,2023-06-17,10:26:06,1,3,Astoria,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,20.45,Jun,Sat,10,0,3,3,2,20.45,1,2,1
109116,2023-05-27,08:37:20,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,May,Sat,8,1,4,5,2,4.5,1,0,0
140523,2023-06-23,08:41:48,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,Jun,Fri,8,1,8,3,0,5.0,1,0,1
144669,2023-06-26,14:42:21,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,Jun,Mon,14,0,2,3,1,7.0,0,1,1
79786,2023-04-30,08:30:50,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,Apr,Sun,8,1,8,0,3,3.0,1,0,0
109488,2023-05-27,10:44:28,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,May,Sat,10,0,8,5,2,3.0,1,0,0
24116,2023-02-12,17:14:53,2,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,Feb,Sun,17,0,5,1,3,1.6,0,1,0
68737,2023-04-17,07:30:43,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,Apr,Mon,7,0,2,0,1,7.0,1,0,1
88493,2023-05-08,13:35:38,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,May,Mon,13,0,2,5,1,2.45,0,1,0
146357,2023-06-28,08:12:50,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,Jun,Wed,8,2,8,3,6,6.0,1,0,1
85538,2023-05-05,18:13:38,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,May,Fri,18,0,2,5,0,3.0,0,1,0
131251,2023-06-15,11:28:33,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,Jun,Thu,11,0,2,3,4,4.0,1,0,0
44780,2023-03-16,19:07:16,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,Mar,Thu,19,0,4,4,4,3.75,0,1,0
18859,2023-02-03,16:14:44,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,Feb,Fri,16,2,8,1,0,3.0,0,1,0
23992,2023-02-12,13:21:31,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,Feb,Sun,13,0,0,1,3,3.75,0,1,0
104024,2023-05-22,10:55:40,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,May,Mon,10,2,8,5,1,6.0,1,0,1
63217,2023-04-10,16:52:22,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,Apr,Mon,16,0,8,0,1,2.5,0,1,0
131906,2023-06-16,07:49:58,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,Jun,Fri,7,2,4,3,0,3.75,1,0,0
146141,2023-06-27,17:47:30,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,Jun,Tue,17,0,4,3,5,9.5,0,1,1
87688,2023-05-07,19:57:31,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,May,Sun,19,1,5,5,3,1.6,0,1,0
123601,2023-06-09,09:31:32,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,Jun,Fri,9,1,0,3,0,3.5,1,0,0
10960,2023-01-20,08:19:48,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,Jan,Fri,8,2,5,2,0,1.6,1,0,0
68759,2023-04-17,07:42:43,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,Apr,Mon,7,0,2,0,1,6.0,1,0,1
71743,2023-04-20,10:47:59,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,Apr,Thu,10,2,0,0,4,3.25,1,0,0
3058,2023-01-06,15:22:40,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,Jan,Fri,15,0,2,2,0,8.5,0,1,1
116029,2023-06-02,17:10:36,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,Jun,Fri,17,1,2,3,0,3.5,0,1,0
37221,2023-03-06,11:24:49,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,Mar,Mon,11,2,4,4,1,7.0,1,0,1
130650,2023-06-15,07:50:00,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,Jun,Thu,7,1,8,3,4,5.0,1,0,1
112372,2023-05-30,09:20:59,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,May,Tue,9,0,8,5,5,5.0,1,0,1
104122,2023-05-22,12:05:08,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,May,Mon,12,0,8,5,1,5.0,0,0,1
35441,2023-03-03,14:55:03,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,Mar,Fri,14,2,8,4,0,3.0,0,1,0
43797,2023-03-15,11:29:29,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,Mar,Wed,11,0,2,4,6,6.2,1,0,1
20236,2023-02-06,10:16:49,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,Feb,Mon,10,1,2,1,1,4.4,1,0,0
73423,2023-04-22,13:19:53,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,Apr,Sat,13,0,8,0,2,2.5,0,1,0
129263,2023-06-14,07:06:43,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,Jun,Wed,7,2,2,3,6,6.0,1,0,1
145990,2023-06-27,15:42:29,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,Jun,Tue,15,0,2,3,5,3.75,0,1,0
28159,2023-02-19,10:39:29,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,Feb,Sun,10,2,5,1,3,1.6,1,0,0
130290,2023-06-14,16:37:40,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,Jun,Wed,16,2,2,3,6,4.4,0,1,0
55456,2023-04-01,14:37:23,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,Apr,Sat,14,0,2,0,2,4.9,0,1,1
54155,2023-03-30,11:37:55,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,Mar,Thu,11,0,2,4,4,3.0,1,0,0
91092,2023-05-10,18:08:28,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,May,Wed,18,2,2,5,6,7.0,0,1,1
59758,2023-04-06,19:50:55,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,Apr,Thu,19,0,8,0,4,5.0,0,1,1
35259,2023-03-03,11:58:06,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,Mar,Fri,11,2,2,4,0,3.75,1,0,0
121919,2023-06-08,06:48:43,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,Jun,Thu,6,1,2,3,4,4.4,0,0,0
89572,2023-05-09,11:02:22,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,May,Tue,11,1,8,5,5,3.0,1,0,0
30197,2023-02-22,18:51:33,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,Feb,Wed,18,0,4,1,6,7.5,0,1,1
87446,2023-05-07,14:11:43,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,Sun,14,0,0,5,3,3.25,0,1,0
69568,2023-04-18,07:53:30,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,Apr,Tue,7,2,2,0,5,2.0,1,0,0
86956,2023-05-07,08:57:37,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,May,Sun,8,0,2,5,3,2.2,1,0,0
82164,2023-05-02,16:17:40,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,May,Tue,16,1,8,5,5,2.5,0,1,0
69100,2023-04-17,10:47:46,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,Apr,Mon,10,1,5,0,1,0.8,1,0,0
79150,2023-04-29,11:33:51,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,Apr,Sat,11,1,2,0,2,5.0,1,0,1
23276,2023-02-11,09:52:03,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,Feb,Sat,9,1,5,1,2,0.8,1,0,0
82450,2023-05-02,19:22:54,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,May,Tue,19,0,2,5,5,3.0,0,1,0
116441,2023-06-03,09:25:51,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,Jun,Sat,9,1,2,3,2,7.5,1,0,1
20576,2023-02-06,17:56:43,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,Feb,Mon,17,1,8,1,1,4.0,0,1,0
